row_type,selection_reason,wo_id,trade,p_bh,class_recorded,hat_s,class_corrected,class_true,true_shift,w_star,d_star_bh,release_bh,due_recorded_bh,rank_rule,rank_m0,rank_trade_rule,rank_trade_m0,completion_rule_bh,completion_m0_bh,lateness_rule_bh,lateness_m0_bh,twt_contrib_rule,twt_contrib_m0,delta_twt,behaviour,miscorrected,harmed
order,,W526,D30,4.809600,2,-0.008520,2.008520,2,0,4.000000,42.910300,18.910300,42.910300,487,485,128,128,23.818100,23.818100,0.000000,0.000000,0.000000,0.000000,0.000000,unchanged,False,False
order,,W527,D20,1.979400,4,-0.251820,4.000000,4,-1,1.000000,190.368800,18.968800,190.368800,512,619,83,99,22.033700,26.692700,0.000000,0.000000,0.000000,0.000000,0.000000,unchanged,False,False
order,,W528,D20,0.828000,4,-0.028360,4.000000,4,-1,1.000000,190.387500,18.987500,190.387500,499,551,79,88,20.192600,22.730100,0.000000,0.000000,0.000000,0.000000,0.000000,unchanged,False,False
order,,W529,D50,4.186800,2,-0.030467,2.030467,2,0,4.000000,43.000100,19.000100,43.000100,498,496,157,157,23.550900,23.550900,0.000000,0.000000,0.000000,0.000000,0.000000,unchanged,False,False
order,,W53,D20,1.039300,2,-0.131232,2.131232,3,-1,2.000000,81.559500,1.559500,25.559500,53,53,15,15,2.598800,2.598800,0.000000,0.000000,0.000000,0.000000,0.000000,demoted,False,False
order,,W530,D30,2.533100,4,-0.008520,4.000000,4,0,1.000000,190.427000,19.027000,190.427000,490,488,131,131,21.583100,21.583100,0.000000,0.000000,0.000000,0.000000,0.000000,unchanged,False,False
order,,W531,B20,2.002500,2,-0.008520,2.008520,3,-1,2.000000,99.085500,19.085500,43.085500,491,489,7,7,21.088000,21.088000,0.000000,0.000000,0.000000,0.000000,0.000000,unchanged,False,False
order,,W532,D20,0.701200,4,-0.033989,4.000000,4,-1,1.000000,190.555900,19.155900,190.555900,497,528,78,84,20.054300,21.787000,0.000000,0.000000,0.000000,0.000000,0.000000,unchanged,False,False
order,,W533,D90,1.226300,4,-0.008520,4.000000,2,2,4.000000,43.185800,19.185800,190.585800,493,491,23,23,20.412100,20.412100,0.000000,0.000000,0.000000,0.000000,0.000000,unchanged,False,False
order,,W534,D50,0.676200,4,-0.008520,4.000000,4,0,1.000000,190.671300,19.271300,190.671300,535,529,163,163,21.790900,21.790900,0.000000,0.000000,0.000000,0.000000,0.000000,unchanged,False,False
order,,W535,D50,6.374500,4,-0.166188,4.000000,4,0,1.000000,190.677500,19.277500,190.677500,681,678,204,204,33.048700,33.048700,0.000000,0.000000,0.000000,0.000000,0.000000,unchanged,False,False
order,,W536,D30,2.658300,4,-0.008520,4.000000,4,0,1.000000,190.714200,19.314200,190.714200,496,494,135,135,21.976300,21.976300,0.000000,0.000000,0.000000,0.000000,0.000000,unchanged,False,False
order,,W537,D20,0.980000,4,-0.041329,4.000000,4,-1,1.000000,190.789700,19.389700,190.789700,500,589,80,94,20.370100,24.497600,0.000000,0.000000,0.000000,0.000000,0.000000,unchanged,False,False
order,,W538,D30,2.361000,4,-0.008520,4.000000,4,0,1.000000,190.803900,19.403900,190.803900,502,498,136,136,21.894900,21.894900,0.000000,0.000000,0.000000,0.000000,0.000000,unchanged,False,False
order,,W539,B30,2.297800,4,-0.008520,4.000000,4,0,1.000000,190.813000,19.413000,190.813000,504,499,7,7,21.893500,21.893500,0.000000,0.000000,0.000000,0.000000,0.000000,unchanged,False,False
order,,W54,D30,5.059600,4,-0.008520,4.000000,4,0,1.000000,173.107600,1.707600,173.107600,54,54,18,18,6.767200,6.767200,0.000000,0.000000,0.000000,0.000000,0.000000,unchanged,False,False
order,,W540,D50,1.576400,3,-0.008520,3.008520,3,0,2.000000,99.440500,19.440500,99.440500,501,497,158,158,21.066100,21.066100,0.000000,0.000000,0.000000,0.000000,0.000000,unchanged,False,False
order,,W541,D50,1.064000,4,-0.008520,4.000000,4,0,1.000000,190.990900,19.590900,190.990900,536,530,164,164,22.251400,22.251400,0.000000,0.000000,0.000000,0.000000,0.000000,unchanged,False,False
order,,W542,D30,1.552000,2,-0.008520,2.008520,2,0,4.000000,43.673900,19.673900,43.673900,508,503,138,138,21.385000,21.385000,0.000000,0.000000,0.000000,0.000000,0.000000,unchanged,False,False
order,,W543,D50,1.036500,2,-0.008520,2.008520,2,0,4.000000,43.692500,19.692500,43.692500,516,510,159,159,21.187400,21.187400,0.000000,0.000000,0.000000,0.000000,0.000000,unchanged,False,False
order,,W544,E10,51.750000,4,-1.222619,4.000000,4,0,1.000000,191.117000,19.717000,191.117000,507,502,20,20,71.467000,71.467000,0.000000,0.000000,0.000000,0.000000,0.000000,unchanged,False,False
order,,W545,D50,0.368700,4,-0.008520,4.000000,3,1,2.000000,99.788200,19.788200,191.188200,532,525,161,161,21.298400,21.298400,0.000000,0.000000,0.000000,0.000000,0.000000,unchanged,False,False
order,,W546,D50,0.474400,4,-0.008520,4.000000,4,0,1.000000,191.198300,19.798300,191.198300,534,527,162,162,21.540500,21.540500,0.000000,0.000000,0.000000,0.000000,0.000000,unchanged,False,False
order,,W547,C10,1.453500,4,-0.008520,4.000000,4,0,1.000000,191.226200,19.826200,191.226200,660,655,33,33,27.433500,27.433500,0.000000,0.000000,0.000000,0.000000,0.000000,unchanged,False,False
order,,W548,C10,4.494600,2,-0.008520,2.008520,2,0,4.000000,43.879900,19.879900,43.879900,538,532,27,27,25.739500,25.739500,0.000000,0.000000,0.000000,0.000000,0.000000,unchanged,False,False
order,,W549,D50,4.931800,4,-0.160190,4.000000,4,0,1.000000,191.290500,19.890500,191.290500,684,681,205,205,31.681800,31.681800,0.000000,0.000000,0.000000,0.000000,0.000000,unchanged,False,False
order,,W55,D30,5.666500,4,-0.008520,4.000000,4,0,1.000000,173.113800,1.713800,173.113800,55,55,19,19,7.380300,7.380300,0.000000,0.000000,0.000000,0.000000,0.000000,unchanged,False,False
order,,W550,B30,8.112800,4,-0.008520,4.000000,4,0,1.000000,191.385200,19.985200,191.385200,518,511,8,8,28.396400,28.396400,0.000000,0.000000,0.000000,0.000000,0.000000,unchanged,False,False
order,,W551,D30,1.699100,4,-0.008520,4.000000,4,0,1.000000,191.473100,20.073100,191.473100,515,509,140,140,21.832800,21.832800,0.000000,0.000000,0.000000,0.000000,0.000000,unchanged,False,False
order,,W552,E10,8.748100,4,-0.173597,4.000000,3,1,2.000000,100.098200,20.098200,191.498200,627,622,25,25,33.632800,33.632800,0.000000,0.000000,0.000000,0.000000,0.000000,unchanged,False,False
order,,W553,D30,6.007500,2,-0.008520,2.008520,2,0,4.000000,44.148200,20.148200,44.148200,519,512,141,141,26.295800,26.295800,0.000000,0.000000,0.000000,0.000000,0.000000,unchanged,False,False
order,,W554,D30,3.018500,4,-0.008520,4.000000,4,0,1.000000,191.623200,20.223200,191.623200,526,519,144,144,23.828100,23.828100,0.000000,0.000000,0.000000,0.000000,0.000000,unchanged,False,False
order,,W555,C10,3.232900,4,-0.008520,4.000000,4,0,1.000000,191.701500,20.301500,191.701500,733,732,38,38,31.953100,31.953100,0.000000,0.000000,0.000000,0.000000,0.000000,unchanged,False,False
order,,W556,D30,1.898300,4,-0.008520,4.000000,4,0,1.000000,191.706800,20.306800,191.706800,525,518,143,143,22.686300,22.686300,0.000000,0.000000,0.000000,0.000000,0.000000,unchanged,False,False
order,,W557,D20,2.996200,4,-0.330489,4.000000,4,-1,1.000000,191.725900,20.325900,191.725900,520,639,87,101,23.366300,28.524500,0.000000,0.000000,0.000000,0.000000,0.000000,unchanged,False,False
order,,W558,C10,1.150500,4,-0.008520,4.000000,4,0,1.000000,191.843000,20.443000,191.843000,697,693,34,34,28.272300,28.272300,0.000000,0.000000,0.000000,0.000000,0.000000,unchanged,False,False
order,,W559,D50,0.544900,2,-0.008520,2.008520,2,0,4.000000,44.453100,20.453100,44.453100,528,521,160,160,21.377300,21.377300,0.000000,0.000000,0.000000,0.000000,0.000000,unchanged,False,False
order,,W56,D50,4.336700,4,-0.008520,4.000000,4,0,1.000000,173.125100,1.725100,173.125100,56,56,15,15,6.061800,6.061800,0.000000,0.000000,0.000000,0.000000,0.000000,unchanged,False,False
order,,W560,D20,4.083300,4,0.379003,3.620997,2,2,4.000000,44.466200,20.466200,191.866200,524,516,89,81,24.764100,24.705800,0.000000,0.000000,0.000000,0.000000,0.000000,promoted,False,False
order,,W561,D30,1.260000,4,-0.008520,4.000000,4,0,1.000000,191.923600,20.523600,191.923600,522,515,142,142,21.808800,21.808800,0.000000,0.000000,0.000000,0.000000,0.000000,unchanged,False,False
order,,W562,D90,4.123000,4,-0.008520,4.000000,2,2,4.000000,44.546800,20.546800,191.946800,521,514,24,24,24.669800,24.669800,0.000000,0.000000,0.000000,0.000000,0.000000,unchanged,False,False
order,,W563,D50,2.429400,4,-0.008520,4.000000,4,0,1.000000,191.993000,20.593000,191.993000,572,567,179,179,25.076400,25.076400,0.000000,0.000000,0.000000,0.000000,0.000000,unchanged,False,False
order,,W564,D20,3.205800,4,-0.339366,4.000000,4,-1,1.000000,192.007100,20.607100,192.007100,523,656,88,105,23.828300,29.193300,0.000000,0.000000,0.000000,0.000000,0.000000,unchanged,False,False
order,,W565,D50,2.115100,4,-0.008520,4.000000,4,0,1.000000,192.095800,20.695800,192.095800,568,564,177,177,24.565300,24.565300,0.000000,0.000000,0.000000,0.000000,0.000000,unchanged,False,False
order,,W566,D30,5.044900,4,-0.008520,4.000000,4,0,1.000000,192.097200,20.697200,192.097200,527,520,145,145,25.875600,25.875600,0.000000,0.000000,0.000000,0.000000,0.000000,unchanged,False,False
order,,W567,D20,0.511600,1,-0.010726,1.010726,2,-1,4.000000,44.730900,20.730900,28.730900,531,524,90,83,21.440100,21.433700,0.000000,0.000000,0.000000,0.000000,0.000000,unchanged,False,False
order,,W568,D50,1.151800,4,-0.008520,4.000000,4,0,1.000000,192.171600,20.771600,192.171600,539,533,165,165,22.450200,22.450200,0.000000,0.000000,0.000000,0.000000,0.000000,unchanged,False,False
order,,W569,D50,1.270400,4,-0.008520,4.000000,4,0,1.000000,192.219900,20.819900,192.219900,540,534,166,166,22.574000,22.574000,0.000000,0.000000,0.000000,0.000000,0.000000,unchanged,False,False
order,,W57,D20,11.139700,4,0.337900,3.662100,2,2,4.000000,25.803900,1.803900,173.203900,57,57,16,16,12.943600,12.943600,0.000000,0.000000,0.000000,0.000000,0.000000,promoted,False,False
order,,W570,D40,6.481300,4,-0.008520,4.000000,3,1,2.000000,100.857400,20.857400,192.257400,529,522,22,22,27.338700,27.338700,0.000000,0.000000,0.000000,0.000000,0.000000,unchanged,False,False
order,,W571,D30,4.551300,4,-0.008520,4.000000,4,0,1.000000,192.265600,20.865600,192.265600,537,531,146,146,25.751500,25.751500,0.000000,0.000000,0.000000,0.000000,0.000000,unchanged,False,False
order,,W572,D90,1.918500,4,-0.008520,4.000000,2,2,4.000000,44.893600,20.893600,192.293600,530,523,25,25,22.812100,22.812100,0.000000,0.000000,0.000000,0.000000,0.000000,unchanged,False,False
order,,W573,D90,0.450900,4,-0.008520,4.000000,2,2,4.000000,44.940500,20.940500,192.340500,533,526,26,26,21.391400,21.391400,0.000000,0.000000,0.000000,0.000000,0.000000,unchanged,False,False
order,,W574,D50,1.370300,4,-0.008520,4.000000,4,0,1.000000,192.409600,21.009600,192.409600,542,536,168,168,22.753300,22.753300,0.000000,0.000000,0.000000,0.000000,0.000000,unchanged,False,False
order,,W575,D20,4.498000,4,0.270475,3.729525,2,2,4.000000,45.126100,21.126100,192.526100,544,538,91,85,25.938100,25.931700,0.000000,0.000000,0.000000,0.000000,0.000000,promoted,False,False
order,,W576,D30,9.482500,4,-0.008520,4.000000,4,0,1.000000,192.564600,21.164600,192.564600,667,662,185,185,35.639300,35.639300,0.000000,0.000000,0.000000,0.000000,0.000000,unchanged,False,False
order,,W577,D30,5.388800,4,-0.008520,4.000000,4,0,1.000000,192.577000,21.177000,192.577000,543,537,147,147,26.773800,26.773800,0.000000,0.000000,0.000000,0.000000,0.000000,unchanged,False,False
order,,W578,E10,2.071400,4,-0.008520,4.000000,3,1,2.000000,101.203800,21.203800,192.603800,577,573,21,21,24.884700,24.884700,0.000000,0.000000,0.000000,0.000000,0.000000,unchanged,False,False
order,,W579,D20,10.816000,4,0.185720,3.814280,2,2,4.000000,45.259500,21.259500,192.659500,608,546,103,87,34.751600,32.603000,0.000000,0.000000,0.000000,0.000000,0.000000,promoted,False,False
order,,W58,D50,1.534700,4,-0.008520,4.000000,4,0,1.000000,173.238400,1.838400,173.238400,58,58,16,16,3.373100,3.373100,0.000000,0.000000,0.000000,0.000000,0.000000,unchanged,False,False
order,,W580,D50,1.269700,4,-0.008520,4.000000,4,0,1.000000,192.690000,21.290000,192.690000,541,535,167,167,22.647000,22.647000,0.000000,0.000000,0.000000,0.000000,0.000000,unchanged,False,False
order,,W581,D30,14.364700,4,-0.240315,4.000000,4,0,1.000000,192.804200,21.404200,192.804200,677,674,191,191,40.891300,40.891300,0.000000,0.000000,0.000000,0.000000,0.000000,unchanged,False,False
order,,W582,D50,0.674400,4,-0.008520,4.000000,4,0,1.000000,192.827800,21.427800,192.827800,547,541,169,169,22.214900,22.214900,0.000000,0.000000,0.000000,0.000000,0.000000,unchanged,False,False
order,,W583,D40,4.065400,4,-0.008520,4.000000,3,1,2.000000,101.481600,21.481600,192.881600,545,539,23,23,25.547000,25.547000,0.000000,0.000000,0.000000,0.000000,0.000000,unchanged,False,False
order,,W584,D30,1.685400,4,-0.008520,4.000000,4,0,1.000000,192.895700,21.495700,192.895700,548,542,149,149,23.268500,23.268500,0.000000,0.000000,0.000000,0.000000,0.000000,unchanged,False,False
order,,W585,D50,2.026000,4,-0.008520,4.000000,4,0,1.000000,192.945900,21.545900,192.945900,571,566,178,178,24.600000,24.600000,0.000000,0.000000,0.000000,0.000000,0.000000,unchanged,False,False
order,,W586,D20,4.674600,4,0.215527,3.784473,2,2,4.000000,45.602200,21.602200,193.002200,559,545,93,86,26.708300,26.445800,0.000000,0.000000,0.000000,0.000000,0.000000,promoted,False,False
order,,W587,D30,1.265800,4,-0.008520,4.000000,4,0,1.000000,193.045200,21.645200,193.045200,553,548,150,150,23.074600,23.074600,0.000000,0.000000,0.000000,0.000000,0.000000,unchanged,False,False
order,,W588,D50,2.638600,4,-0.008520,4.000000,4,0,1.000000,193.091700,21.691700,193.091700,636,631,193,193,27.715000,27.715000,0.000000,0.000000,0.000000,0.000000,0.000000,unchanged,False,False
order,,W589,D30,2.108900,4,-0.008520,4.000000,4,0,1.000000,193.143600,21.743600,193.143600,554,549,151,151,23.941700,23.941700,0.000000,0.000000,0.000000,0.000000,0.000000,unchanged,False,False
order,,W59,D30,1.865700,4,-0.008520,4.000000,4,0,1.000000,173.259600,1.859600,173.259600,59,59,20,20,3.725300,3.725300,0.000000,0.000000,0.000000,0.000000,0.000000,unchanged,False,False
order,,W590,D50,0.765500,2,-0.008520,2.008520,2,0,4.000000,45.779000,21.779000,45.779000,556,552,172,172,22.678500,22.678500,0.000000,0.000000,0.000000,0.000000,0.000000,unchanged,False,False
order,,W591,D50,1.122400,1,-0.008520,1.008520,1,0,8.000000,29.779500,21.779500,29.779500,552,547,171,171,22.913300,22.913300,0.000000,0.000000,0.000000,0.000000,0.000000,unchanged,False,False
order,,W592,C10,0.762400,4,-0.008520,4.000000,4,0,1.000000,193.246100,21.846100,193.246100,705,699,35,35,28.195900,28.195900,0.000000,0.000000,0.000000,0.000000,0.000000,unchanged,False,False
order,,W593,D30,2.700400,4,-0.008520,4.000000,4,0,1.000000,193.270700,21.870700,193.270700,555,550,152,152,24.595300,24.595300,0.000000,0.000000,0.000000,0.000000,0.000000,unchanged,False,False
order,,W594,D30,2.723600,4,-0.008520,4.000000,4,0,1.000000,193.344100,21.944100,193.344100,557,553,153,153,24.699900,24.699900,0.000000,0.000000,0.000000,0.000000,0.000000,unchanged,False,False
order,,W595,D30,5.587700,4,-0.008520,4.000000,4,0,1.000000,193.373800,21.973800,193.373800,558,554,154,154,27.564500,27.564500,0.000000,0.000000,0.000000,0.000000,0.000000,unchanged,False,False
order,,W596,MISC,1.928200,4,-0.008520,4.000000,2,2,4.000000,46.043800,22.043800,193.443800,560,555,9,9,23.972000,23.972000,0.000000,0.000000,0.000000,0.000000,0.000000,unchanged,False,False
order,,W597,D20,0.424500,4,-0.008520,4.000000,4,-1,1.000000,193.446400,22.046400,193.446400,570,571,94,90,22.917200,23.154600,0.000000,0.000000,0.000000,0.000000,0.000000,unchanged,False,False
order,,W598,C10,0.838800,4,-0.008520,4.000000,4,0,1.000000,193.456300,22.056300,193.456300,723,715,37,37,29.111100,29.111100,0.000000,0.000000,0.000000,0.000000,0.000000,unchanged,False,False
order,,W599,D30,2.150700,4,-0.008520,4.000000,4,0,1.000000,193.522200,22.122200,193.522200,562,558,155,155,24.331400,24.331400,0.000000,0.000000,0.000000,0.000000,0.000000,unchanged,False,False
order,,W6,D20,0.649600,4,-0.140034,4.000000,4,-1,1.000000,171.571300,0.171300,171.571300,7,7,2,2,0.820900,0.820900,0.000000,0.000000,0.000000,0.000000,0.000000,unchanged,False,False
order,,W60,D30,3.477300,4,-0.008520,4.000000,4,0,1.000000,173.268300,1.868300,173.268300,60,60,21,21,5.345600,5.345600,0.000000,0.000000,0.000000,0.000000,0.000000,unchanged,False,False
order,,W600,C10,1.293500,2,-0.008520,2.008520,2,0,4.000000,46.126900,22.126900,46.126900,614,606,29,29,25.570300,25.570300,0.000000,0.000000,0.000000,0.000000,0.000000,unchanged,False,False
order,,W601,D20,2.106800,4,-0.263513,4.000000,4,-1,1.000000,193.621100,22.221100,193.621100,589,669,98,106,25.387000,28.536000,0.000000,0.000000,0.000000,0.000000,0.000000,unchanged,False,False
order,,W602,D30,4.231500,4,-0.008520,4.000000,4,0,1.000000,193.672200,22.272200,193.672200,578,574,160,160,27.047600,27.047600,0.000000,0.000000,0.000000,0.000000,0.000000,unchanged,False,False
order,,W603,D30,0.522800,4,-0.008520,4.000000,4,0,1.000000,193.698600,22.298600,193.698600,566,562,156,156,22.913800,22.913800,0.000000,0.000000,0.000000,0.000000,0.000000,unchanged,False,False
order,,W604,D50,2.254000,4,-0.008520,4.000000,4,0,1.000000,193.747100,22.347100,193.747100,576,572,181,181,25.007300,25.007300,0.000000,0.000000,0.000000,0.000000,0.000000,unchanged,False,False
order,,W605,D30,1.990200,2,-0.008520,2.008520,2,0,4.000000,46.393000,22.393000,46.393000,569,565,157,157,24.441700,24.441700,0.000000,0.000000,0.000000,0.000000,0.000000,unchanged,False,False
order,,W606,D90,11.958000,4,-0.008520,4.000000,2,2,4.000000,46.445100,22.445100,193.845100,567,563,27,27,34.403100,34.403100,0.000000,0.000000,0.000000,0.000000,0.000000,unchanged,False,False
order,,W607,D30,7.562600,4,-0.008520,4.000000,4,0,1.000000,193.889100,22.489100,193.889100,610,602,170,170,31.597900,31.597900,0.000000,0.000000,0.000000,0.000000,0.000000,unchanged,False,False
order,,W608,D30,1.578500,2,-0.008520,2.008520,2,0,4.000000,46.512500,22.512500,46.512500,573,568,158,158,24.229300,24.229300,0.000000,0.000000,0.000000,0.000000,0.000000,unchanged,False,False
order,,W609,D30,6.894900,2,-0.008520,2.008520,2,0,4.000000,46.588900,22.588900,46.588900,575,570,159,159,29.581200,29.581200,0.000000,0.000000,0.000000,0.000000,0.000000,unchanged,False,False
order,,W61,D30,4.862100,4,-0.008520,4.000000,4,0,1.000000,173.308500,1.908500,173.308500,61,61,22,22,6.770600,6.770600,0.000000,0.000000,0.000000,0.000000,0.000000,unchanged,False,False
order,,W610,C10,2.809500,2,-0.008520,2.008520,2,0,4.000000,46.635100,22.635100,46.635100,615,607,30,30,27.121800,27.121800,0.000000,0.000000,0.000000,0.000000,0.000000,unchanged,False,False
order,,W611,E10,2.082500,4,-0.008520,4.000000,3,1,2.000000,102.707400,22.707400,194.107400,613,605,23,23,26.327800,26.327800,0.000000,0.000000,0.000000,0.000000,0.000000,unchanged,False,False
order,,W612,C10,0.524300,4,-0.008520,4.000000,4,0,1.000000,194.169100,22.769100,194.169100,719,712,36,36,28.720200,28.720200,0.000000,0.000000,0.000000,0.000000,0.000000,unchanged,False,False
order,,W613,D50,0.544200,4,-0.008520,4.000000,4,0,1.000000,194.219400,22.819400,194.219400,580,576,182,182,23.457500,23.457500,0.000000,0.000000,0.000000,0.000000,0.000000,unchanged,False,False
order,,W614,D30,1.003600,2,-0.008520,2.008520,2,0,4.000000,46.858100,22.858100,46.858100,581,577,161,161,23.917400,23.917400,0.000000,0.000000,0.000000,0.000000,0.000000,unchanged,False,False
order,,W615,D20,3.697700,4,-0.327911,4.000000,4,-1,1.000000,194.287500,22.887500,194.287500,592,724,100,116,27.064000,32.222200,0.000000,0.000000,0.000000,0.000000,0.000000,unchanged,False,False
order,,W616,MISC,3.970300,4,-0.238707,4.000000,2,2,4.000000,46.909300,22.909300,194.309300,579,575,10,10,26.879600,26.879600,0.000000,0.000000,0.000000,0.000000,0.000000,unchanged,False,False
order,,W617,D20,0.363000,4,-0.008520,4.000000,4,-1,1.000000,194.313700,22.913700,194.313700,582,581,95,92,23.280200,23.517600,0.000000,0.000000,0.000000,0.000000,0.000000,unchanged,False,False
order,,W618,D50,2.074200,4,-0.008520,4.000000,4,0,1.000000,194.343800,22.943800,194.343800,621,614,189,189,26.674200,26.674200,0.000000,0.000000,0.000000,0.000000,0.000000,unchanged,False,False
order,,W619,E10,0.733100,4,-0.008520,4.000000,3,1,2.000000,102.972900,22.972900,194.372900,599,594,22,22,24.352100,24.352100,0.000000,0.000000,0.000000,0.000000,0.000000,unchanged,False,False
order,,W62,C30,6.100600,4,-0.502067,4.000000,3,1,2.000000,81.953100,1.953100,173.353100,62,62,1,1,8.053700,8.053700,0.000000,0.000000,0.000000,0.000000,0.000000,unchanged,False,False
order,,W620,D20,0.757500,4,-0.031440,4.000000,4,-1,1.000000,194.380000,22.980000,194.380000,586,629,97,100,23.935600,25.820900,0.000000,0.000000,0.000000,0.000000,0.000000,unchanged,False,False
order,,W621,D20,2.189100,4,-0.270815,4.000000,4,-1,1.000000,194.423500,23.023500,194.423500,590,670,99,107,25.506600,28.634900,0.000000,0.000000,0.000000,0.000000,0.000000,unchanged,False,False
order,,W622,D50,0.261500,4,-0.008520,4.000000,3,1,2.000000,103.051400,23.051400,194.451400,593,586,183,183,23.719000,23.719000,0.000000,0.000000,0.000000,0.000000,0.000000,unchanged,False,False
order,,W623,D50,1.088500,4,-0.008520,4.000000,4,0,1.000000,194.451900,23.051900,194.451900,598,592,185,185,24.647100,24.647100,0.000000,0.000000,0.000000,0.000000,0.000000,unchanged,False,False
order,,W624,C30,0.219100,4,-0.008520,4.000000,2,2,4.000000,47.082600,23.082600,194.482600,584,579,13,13,23.301700,23.301700,0.000000,0.000000,0.000000,0.000000,0.000000,unchanged,False,False
order,,W625,D20,0.199900,2,-0.008520,2.008520,3,-1,2.000000,103.115600,23.115600,47.115600,585,580,96,91,23.317500,23.317500,0.000000,0.000000,0.000000,0.000000,0.000000,unchanged,False,False
order,,W626,D50,0.674900,4,-0.008520,4.000000,4,0,1.000000,194.579200,23.179200,194.579200,597,591,184,184,24.225800,24.225800,0.000000,0.000000,0.000000,0.000000,0.000000,unchanged,False,False
order,,W627,D30,3.258100,2,-0.008520,2.008520,2,0,4.000000,47.182400,23.182400,47.182400,588,583,163,163,26.526600,26.526600,0.000000,0.000000,0.000000,0.000000,0.000000,unchanged,False,False
order,,W628,D90,0.371900,4,-0.008520,4.000000,2,2,4.000000,47.251600,23.251600,194.651600,587,582,28,28,23.623500,23.623500,0.000000,0.000000,0.000000,0.000000,0.000000,unchanged,False,False
order,,W629,D30,14.344900,4,-0.235834,4.000000,4,0,1.000000,194.679500,23.279500,194.679500,755,753,212,212,43.926100,43.926100,0.000000,0.000000,0.000000,0.000000,0.000000,unchanged,False,False
order,,W63,D20,4.691100,2,0.379003,1.620997,1,2,8.000000,9.996000,1.996000,25.996000,63,63,17,17,6.687100,6.687100,0.000000,0.000000,0.000000,0.000000,0.000000,promoted,False,False
order,,W630,D20,14.446100,4,0.186904,3.813096,2,2,4.000000,47.300000,23.300000,194.700000,880,584,145,93,49.197700,37.763600,1.897700,0.000000,7.590800,0.000000,-7.590800,promoted,False,False
order,,W631,C30,1.903700,4,-0.008520,4.000000,2,2,4.000000,47.319300,23.319300,194.719300,591,585,14,14,25.223000,25.223000,0.000000,0.000000,0.000000,0.000000,0.000000,unchanged,False,False
order,,W632,C10,3.352000,4,-0.008520,4.000000,4,0,1.000000,194.785400,23.385400,194.785400,837,835,45,45,36.271900,36.271900,0.000000,0.000000,0.000000,0.000000,0.000000,unchanged,False,False
order,,W633,D30,1.947900,4,-0.008520,4.000000,4,0,1.000000,194.885900,23.485900,194.885900,601,595,165,165,25.629600,25.629600,0.000000,0.000000,0.000000,0.000000,0.000000,unchanged,False,False
order,,W634,D30,2.239400,4,-0.008520,4.000000,4,0,1.000000,194.894300,23.494300,194.894300,607,600,168,168,26.156800,26.156800,0.000000,0.000000,0.000000,0.000000,0.000000,unchanged,False,False
order,,W635,D90,4.487500,4,-0.008520,4.000000,2,2,4.000000,47.494900,23.494900,194.894900,595,588,29,29,27.982400,27.982400,0.000000,0.000000,0.000000,0.000000,0.000000,unchanged,False,False
order,,W636,MISC,15.442900,3,-0.589165,3.589165,2,1,4.000000,47.538700,23.538700,103.538700,596,590,11,11,38.981600,38.981600,0.000000,0.000000,0.000000,0.000000,0.000000,demoted,True,False
order,,W637,D50,1.702100,4,-0.008520,4.000000,4,0,1.000000,195.101700,23.701700,195.101700,602,596,186,186,25.421100,25.421100,0.000000,0.000000,0.000000,0.000000,0.000000,unchanged,False,False
order,,W638,D30,5.270800,4,-0.008520,4.000000,4,0,1.000000,195.114800,23.714800,195.114800,609,601,169,169,29.212500,29.212500,0.000000,0.000000,0.000000,0.000000,0.000000,unchanged,False,False
order,,W639,D30,1.436200,2,-0.008520,2.008520,2,0,4.000000,47.724600,23.724600,47.724600,603,597,166,166,25.254300,25.254300,0.000000,0.000000,0.000000,0.000000,0.000000,unchanged,False,False
order,,W64,D40,1.343700,1,-0.008520,1.008520,1,1,8.000000,10.003800,2.003800,10.003800,64,64,1,1,3.347500,3.347500,0.000000,0.000000,0.000000,0.000000,0.000000,unchanged,False,False
order,,W640,C10,1.832600,4,-0.008520,4.000000,4,0,1.000000,195.176100,23.776100,195.176100,797,794,42,42,33.193600,33.193600,0.000000,0.000000,0.000000,0.000000,0.000000,unchanged,False,False
order,,W641,D30,0.207200,4,-0.008520,4.000000,4,0,1.000000,195.199800,23.799800,195.199800,604,598,167,167,24.035300,24.035300,0.000000,0.000000,0.000000,0.000000,0.000000,unchanged,False,False
order,,W642,D50,1.280900,4,-0.008520,4.000000,4,0,1.000000,195.203400,23.803400,195.203400,611,603,187,187,25.506700,25.506700,0.000000,0.000000,0.000000,0.000000,0.000000,unchanged,False,False
order,,W643,D40,0.275500,4,-0.008520,4.000000,2,2,4.000000,47.865700,23.865700,195.265700,606,599,24,24,24.141200,24.141200,0.000000,0.000000,0.000000,0.000000,0.000000,unchanged,False,False
order,,W644,D50,2.705700,4,-0.008520,4.000000,4,0,1.000000,195.271200,23.871200,195.271200,692,689,209,209,29.728000,29.728000,0.000000,0.000000,0.000000,0.000000,0.000000,unchanged,False,False
order,,W645,C10,0.977100,4,-0.008520,4.000000,4,0,1.000000,195.341500,23.941500,195.341500,754,751,40,40,30.522700,30.522700,0.000000,0.000000,0.000000,0.000000,0.000000,unchanged,False,False
order,,W646,D50,2.899900,4,-0.135005,4.000000,4,-1,1.000000,195.477100,24.077100,195.477100,700,695,210,210,30.064100,30.064100,0.000000,0.000000,0.000000,0.000000,0.000000,unchanged,False,False
